Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
2,30.0,69037.72168647061
2,32.0,88640.50997236818
2,34.0,53845.799491849204
2,36.0,78341.5808515827
2,38.0,53314.75779070813
2,40.0,41728.805040265855
2,42.0,47584.00980959594
2,44.0,50102.92470756913
2,46.0,44516.82381354826
2,48.0,36937.76986480972
2,50.0,57807.41488201912
2,52.0,48188.7507314373
2,54.0,86389.03067153778
2,56.0,67279.06107218958
2,58.0,45690.21556758947
2,60.0,62064.99957919183
2,62.0,62652.92862534974
2,64.0,49354.98151548997
2,66.0,49569.01256762002
2,68.0,39398.93846502041
2,70.0,50051.788566449235
2,72.0,71006.6795436326
2,74.0,52520.591802141236
1,34.0,70286.59858030496
0,0.0,55965.64607042653
0,0.0,60101.260596949534
0,0.0,53108.072201371964
0,0.0,43372.881307634416
0,0.0,58272.59638871389
0,0.0,35660.978736674355
0,0.0,50210.57734888971
0,0.0,57057.5736264997
0,0.0,68893.68120624396
1,1.0,40323.680569397104
2,3.0,73284.70983679473
2,5.0,39883.95988508705
3,8.0,31661.16936091589
4,12.0,47707.61210061678
5,17.0,43114.843559545596
5,22.0,68895.18458178498
6,28.0,71773.06365054657
6,34.0,47214.65261521611
6,40.0,42122.963340886236
6,46.0,40335.67390581031
6,52.0,65857.29565125491
6,58.0,55741.20664611232
6,64.0,48243.041719988825
6,70.0,42049.905157687775
6,76.0,47647.70634845961
6,82.0,34809.87691574145
6,88.0,51012.64594856888
6,94.0,45700.34290050191
6,100.0,33946.466590953656
6,106.0,60312.52535416898
6,112.0,49103.89817371062
6,118.0,44596.00685477371
6,124.0,29850.844873617352
6,130.0,59250.14043076469
6,136.0,34462.271188223815
6,142.0,56148.901382528595
4,95.0,51370.66610833266
2,47.0,62613.51381992905
0,0.0,68483.94285260941
0,0.0,62578.09041471569
0,0.0,91968.06698792073
0,0.0,42187.1668180035
0,0.0,63421.18237344256
0,0.0,46458.27656770787
0,0.0,35289.05389475866
0,0.0,34118.32916683033
0,0.0,31868.8945059418
0,0.0,32859.106305939065
0,0.0,38286.02938703225
1,1.0,28932.210569095936
1,2.0,53473.30322734076
2,4.0,39709.60135625265
2,6.0,43728.39736650775
3,9.0,53949.63576736168
3,12.0,41239.703758733536
4,16.0,48356.61819977431
4,20.0,47864.970153605536
4,24.0,51861.40025750579
4,28.0,59689.895564303224
4,32.0,47326.774064586774
4,36.0,49493.27491644373
4,40.0,37049.49263690469
4,44.0,65317.42385163485
4,48.0,54190.402914961815
4,52.0,94506.83837344582
4,56.0,31753.67028554611
4,60.0,78118.01201750265
4,64.0,89189.42262236208
4,68.0,45678.70338424914
4,72.0,83283.5851934982
4,76.0,79585.90687793746
4,80.0,58310.719969461774
4,84.0,65071.100156704095
3,63.0,53672.56865389204
2,42.0,88532.76277666437
2,22.0,55645.20995743788
1,2.0,49339.08397263685
1,3.0,96592.36504584503
2,5.0,83788.33466128084
2,7.0,108564.76225922475
2,9.0,87429.26074238507
3,12.0,126016.44443785546
3,15.0,86767.74772603926
3,18.0,79986.86424698874
3,21.0,83964.59485604888
4,25.0,76203.2611675571
4,29.0,90914.77868911202
4,33.0,84280.99613882633
4,37.0,111425.02458487355
4,41.0,78105.91339011725
4,45.0,81491.39476622386
4,49.0,108863.25919317472
4,53.0,88952.20959765725
4,57.0,70827.62236130246
4,61.0,82631.39568772461
4,65.0,38143.96293746471
5,70.0,57336.36421764135
5,75.0,64809.443108614345
5,80.0,95761.07542914282
6,86.0,56908.85500784136
6,92.0,59294.615838153506
7,99.0,91108.57383309584
7,106.0,55423.16734804064
8,114.0,106733.21953590619
8,122.0,101789.47414886385
8,130.0,75131.08513006844
8,138.0,109551.99149228552
8,146.0,95986.58423853034
9,155.0,128722.56846800822
10,165.0,129969.41736229969
9,139.0,160588.38566842309
8,114.0,117031.06137697726
7,90.0,135755.83404652678
6,68.0,114109.10443857271
5,55.0,126659.26071925837
4,43.0,129634.07162790839
4,32.0,126584.97683933919
3,21.0,165977.4994914858
4,25.0,166504.80701964663
4,29.0,117085.14672657709
4,33.0,142494.00779500592
4,37.0,193386.85195349812
4,41.0,140723.701388667
4,45.0,140071.66123977472
4,49.0,143721.01972229517
4,53.0,142736.67354317056
4,57.0,199716.88774983137
4,61.0,230912.02647776814
4,65.0,150343.53398625582
4,69.0,217902.33781734342
4,73.0,226993.34007126337
4,77.0,182934.27830450548
4,81.0,200251.1854851476
4,85.0,158688.44544235093
4,89.0,226544.0594031918
4,93.0,232593.53643881207
4,97.0,179662.1135277098
4,101.0,200726.8575086794
4,105.0,218573.24037595885
4,109.0,166030.9883799021
4,113.0,239477.5147678788
5,118.0,199714.3749470487
5,123.0,237864.3823036622
5,128.0,208194.84086305398
5,133.0,165453.8009751661
5,138.0,167566.99854769398
6,144.0,147543.42520863685
6,111.0,213615.83999596158
6,78.0,227258.74727990903
6,51.0,166320.76038960417
5,24.0,232616.03674344346
5,19.0,176576.9152482143
4,17.0,208572.4646772187
3,15.0,226082.94125196763
2,12.0,222583.45320787505
2,14.0,227693.6729626579
2,16.0,242755.744770016
2,18.0,163410.48441067233
2,20.0,235625.64628712085
2,22.0,101938.59633586455
2,24.0,207604.21988251328
2,26.0,202050.0041022373
2,28.0,163694.74624686321
2,30.0,165100.56921065063
2,32.0,225643.6661747361
2,34.0,208169.95704074713
3,37.0,171291.23662087138
3,40.0,141028.9165513861
4,44.0,159835.7344921226
4,48.0,190460.21479332563
4,52.0,155491.82686316027
4,56.0,168478.31740681382
4,60.0,165357.76687487596
4,64.0,137782.9006882915
5,69.0,165424.29875422927
5,74.0,151249.45288826342
5,79.0,192000.07338858402
5,84.0,132453.8181842707
5,89.0,146016.95860069722
5,94.0,136291.55856188264
5,99.0,174330.93078635464
5,104.0,132405.3012444898
6,110.0,177021.49707255376
7,117.0,133223.61366879928
6,86.0,147548.80631723723
6,58.0,160077.0520377619
5,43.0,135965.38033315892
6,30.0,143196.77236294057
6,22.0,104907.94148350492
8,30.0,149427.97640217614
8,38.0,153165.00610933045
9,47.0,146014.27046759753
10,57.0,149180.59481561245
10,67.0,112158.84936227193
11,78.0,160956.5498200874
11,89.0,129409.43069387588
12,101.0,164800.04986993267
14,115.0,146522.68873356632
14,129.0,143036.04441021718
14,143.0,104571.2088558963
15,158.0,125326.85125459309
15,172.0,133244.11815560493
17,189.0,110997.46316036003
18,207.0,119916.57627698396
18,225.0,113360.47320986836
19,244.0,151523.9967754861
20,264.0,97322.20397509876
19,282.0,123470.0893776069
20,302.0,118350.39958275494
20,322.0,99106.0039620595
23,345.0,107922.08542068873
23,368.0,96295.88268389508
23,391.0,133770.2465527046
24,415.0,115226.01989919679
25,440.0,106765.08141829059
26,466.0,105093.63873126435
28,494.0,100343.3700325392
29,523.0,98900.71615544081
30,553.0,107281.60133061501
31,584.0,125193.50930378956
32,616.0,114903.3470893644
32,575.0,116228.82816599302
30,532.0,115368.41100187322
28,488.0,123069.21491860703
26,445.0,106005.01327309
24,402.0,119114.55971212784
22,359.0,123380.6762721343
21,363.0,143599.11562607868
19,339.0,114640.39700311286
17,314.0,132751.23435241746
15,290.0,124386.75525826516
13,264.0,145801.36432593822
13,247.0,117250.55320038478
12,229.0,163169.05403001743
12,241.0,134086.90399952544
11,222.0,108991.02925895728
10,204.0,148015.09898591638
10,187.0,120738.73202775896
9,168.0,119412.58413168896
8,150.0,108844.53215404788
7,131.0,134431.07001198668
7,138.0,132476.2044350455
6,117.0,119655.77563541589
5,95.0,156791.6392595674
4,72.0,143307.04721691666
3,48.0,96967.86025057352
2,36.0,102258.17246799637
2,38.0,109144.44089836883
2,40.0,89658.5630227484
2,42.0,108699.27049703458
2,44.0,62217.58702747381
2,46.0,128679.75601123931
3,49.0,90336.3488624213
3,52.0,75520.9706513306
3,55.0,92734.13412998877
3,58.0,75512.7836886547
4,62.0,74351.88143452458
5,67.0,116342.38009904214
4,34.0,70331.67243094387
3,15.0,85057.0773013607
3,10.0,81056.42244617
4,14.0,54511.02798071516
5,19.0,52769.32564635771
5,24.0,98431.70315812017
6,30.0,62341.18466956974
7,37.0,52113.80692533128
7,44.0,65075.20830472309
8,52.0,42877.903373301946
9,61.0,80210.14241856037
9,70.0,70282.15892237076
10,80.0,99292.6563143842
10,90.0,64187.204242883876
11,101.0,69341.0440517355
11,112.0,81597.41998901505
12,124.0,94894.8510946079
13,137.0,84106.00668250068
14,151.0,82658.97777659504
14,165.0,107207.36047711619
15,180.0,81553.79153167891
15,195.0,75325.46057678913
15,210.0,91453.2394568601
15,225.0,114210.44274984872
15,240.0,82904.73241330494
15,255.0,134283.8833499285
15,270.0,63717.3769313937
15,285.0,135914.06305392517
15,300.0,105369.79679137273
15,315.0,111179.32478070185
15,330.0,130772.92206835034
15,345.0,118750.17109190032
15,360.0,122866.799408164
15,375.0,118694.75142266821
15,390.0,107877.23926127933
15,405.0,112042.19197793808
15,420.0,133135.09966123808
14,395.0,113979.24978762225
13,369.0,87989.55892775378
12,344.0,108523.99195474552
11,318.0,148783.61879080773
10,291.0,144966.13566178447
9,264.0,122743.03510836887
8,236.0,143682.08138943205
7,208.0,102481.1101504828
6,179.0,140447.3106852286
5,150.0,143747.91711598414
5,155.0,123507.64156181373
5,126.0,119694.05881418783
4,97.0,135288.3798949559
4,101.0,123290.38247929893
3,70.0,140653.2190478984
2,38.0,126290.71693176225
1,6.0,137724.85995461213
1,7.0,104976.46053185861
1,8.0,120893.93576653977
1,9.0,110877.99192890638
1,10.0,76473.984730607
1,11.0,84671.10005389291
1,12.0,99124.91056803508
1,13.0,91815.58819984627
1,14.0,77192.30010346796
1,15.0,93960.00265433009
1,16.0,103224.4042602245
1,17.0,84960.90219292084
2,19.0,82380.806114475
2,21.0,55567.75994467661
2,23.0,87985.2437478916
2,25.0,93605.45717456785
2,27.0,53073.96268615113
2,29.0,75764.84232972913
2,31.0,54973.93194032205
3,34.0,61855.821168353286
3,37.0,38661.03834113491
3,14.0,74005.7716943727
2,6.0,79189.13065255461
2,8.0,71418.7958588601
2,10.0,77667.81217874383
2,12.0,54243.60245809392
2,14.0,82309.25745972552
2,16.0,51118.29950635763
2,18.0,100205.63855110948
2,20.0,58426.68547912107
2,22.0,57275.96072177666
2,24.0,46513.04479640616
2,26.0,69140.97024228059
2,28.0,56433.256578994755
2,30.0,58516.17812503251
2,32.0,60468.067715850375
2,34.0,66789.9401823684
2,36.0,53686.25392249698
2,38.0,50472.52410816183
2,40.0,71013.3949219091
2,42.0,39075.1026009117
2,44.0,89767.90484186567
2,46.0,81348.82904825086
2,48.0,51851.31305095853
2,50.0,86330.17102668228
2,52.0,78640.1257828435
2,54.0,42721.16483580229
2,56.0,88670.5595039838
2,58.0,62817.49055421558
2,60.0,70079.85942330355
2,62.0,79029.64475116364
2,64.0,56467.86502443728
2,66.0,58966.248457363006
2,68.0,61535.84751898546
2,70.0,56056.0112172773
2,72.0,69949.67046154893
4,76.0,49405.349698313556
4,80.0,66065.41659628449
3,44.0,62506.76572935811
3,9.0,53226.73077671564
3,12.0,59795.78313924371
5,17.0,65235.82656022951
6,23.0,40070.47059680642
6,29.0,57380.17304924702
7,36.0,66644.588005234
8,44.0,36777.69390011203
9,53.0,61154.16259886432
9,62.0,45729.866907022995
10,72.0,45835.137121849366
10,82.0,44019.3078346681
11,93.0,42774.46583900247
12,105.0,50760.50326584106
12,117.0,57098.866458356926
13,130.0,60668.79906019189
14,144.0,46891.18863889668
14,158.0,55921.04262041557
15,173.0,56410.78388618608
15,188.0,52029.29787416438
15,203.0,60325.50128144954
15,218.0,59961.970861223046
15,233.0,53665.445030797055
15,248.0,62844.63966282863
15,263.0,63711.037003667916
15,278.0,59489.46929260838
15,293.0,74186.91984635958
15,308.0,54109.35330777218
15,323.0,87052.07838762156
17,340.0,69695.15504235879
18,358.0,56249.63664810479
18,376.0,66569.71553772614
18,394.0,65564.6503521212
18,412.0,86674.89213313971
18,430.0,58729.01795141211
18,448.0,94932.94769255529
18,466.0,57689.98403532349
16,404.0,72414.61478019916
14,346.0,71146.21326941205
12,312.0,53271.06167551009
10,276.0,56902.54927958227
9,250.0,77787.0743226702
8,223.0,91969.31779142964
7,195.0,50077.35189210587
7,202.0,62813.486264026935
6,173.0,68478.11465827242
5,144.0,86492.25722587363
4,114.0,57711.859289076645
3,84.0,91642.9549435433
2,53.0,52411.549623884275
1,22.0,79070.0380553136
0,0.0,64478.574707905704
0,0.0,115127.15908679541
0,0.0,61384.03711232031
0,0.0,88239.62519711856
0,0.0,59073.177374430816
0,0.0,84571.20267814399
0,0.0,95139.76672137412
0,0.0,89524.54030124313
0,0.0,120872.95005121382
0,0.0,61431.72693959314
0,0.0,121088.75519339643
0,0.0,55647.047679788884
0,0.0,72475.52717921675
0,0.0,84696.17110685162
0,0.0,90673.02219712967
1,1.0,74482.25758802687
1,2.0,52083.47498342754
2,4.0,101249.4236052577
3,7.0,93483.15725536701
3,10.0,108813.05643828555
3,13.0,91572.45414856679
4,17.0,82426.6658683967
4,21.0,99279.77390103698
5,18.0,117604.48533037337
4,15.0,106697.21353170768
4,12.0,136217.75318214338
3,12.0,111876.50080174392
4,16.0,104025.17309490812
4,20.0,140714.89250781861
4,24.0,86088.28918683375
4,28.0,115195.55824611752
4,32.0,122163.65525086019
4,36.0,71319.4959145322
4,40.0,114457.39719850227
4,44.0,113467.9460437198
4,48.0,110974.11994553817
4,52.0,115097.74696813693
4,56.0,105667.23815042758
4,60.0,113426.71711277682
4,64.0,152326.74882020336
4,68.0,144283.55280299034
4,72.0,176041.62111362725
4,76.0,152851.9014712036
4,80.0,140360.87623422945
4,84.0,168337.72934981246
4,88.0,116135.02360890474
6,94.0,149821.42071797844
7,101.0,156461.07482479734
8,109.0,124260.80630541258
9,118.0,148604.68874218335
9,127.0,136149.1917984314
10,137.0,125303.42606958287
11,148.0,101788.92271045216
12,160.0,145785.3673932961
13,173.0,121886.92949580359
14,187.0,152702.8058916872
14,201.0,130276.59453267563
15,216.0,121507.4390898676
15,230.0,109222.41446207796
17,247.0,174866.38505469827
15,209.0,114963.25964025232
14,170.0,163494.09774917024
12,131.0,132619.0188898159
11,94.0,139502.3698147463
10,75.0,117659.06596991219
9,56.0,160762.14181612828
7,40.0,136038.9116549266
6,37.0,178601.41027686838
5,33.0,150359.11481049523
4,27.0,149284.02588548383
4,31.0,172932.4211584843
3,24.0,135246.30372922402
2,17.0,123309.98057649305
1,9.0,139827.9266482015
0,0.0,90902.90580823501
0,0.0,142972.6562013948
0,0.0,125038.4845853893
0,0.0,122618.3261324101
1,1.0,108058.02155351856
1,2.0,107429.82007873183
1,3.0,157439.92669439327
2,5.0,119170.18352922244
2,7.0,115714.44899903485
2,9.0,81483.75333250497
2,11.0,98363.48965943971
2,13.0,134849.2124044592
2,15.0,87798.31610347285
2,17.0,101515.52632280614
2,19.0,55423.02560521962
2,21.0,88501.22773424844
2,23.0,97748.9540213893
2,25.0,60527.538563601134
2,27.0,66051.54128342745
2,29.0,81678.34167975592
2,31.0,70624.20628939313
2,33.0,69672.60080659964
3,36.0,101999.96493573199
2,19.0,93322.63621109232
1,3.0,71157.13692169082
1,4.0,98024.10066027292
1,5.0,84450.09348486307
1,6.0,86037.51490995302
1,7.0,57228.15574623788
1,8.0,129743.87217402138
1,9.0,88206.1461150179
1,10.0,72989.81246843803
1,11.0,76966.4562718347
1,12.0,101297.17729892391
1,13.0,94037.82486644408
1,14.0,118145.68456286943
1,15.0,66872.98509388897
1,16.0,118452.30504291788
1,17.0,82441.47907363086
1,18.0,86906.81200280554
1,19.0,152294.72303803192
1,20.0,73451.2246226961
1,21.0,133224.88421648814
1,22.0,114486.51649006667
1,23.0,122763.33564711237
1,24.0,100438.21656071181
1,25.0,98324.55589487622
1,26.0,137259.33198455698
1,27.0,92601.92384979864
1,28.0,107165.86367397485
1,29.0,89712.32206211472
1,30.0,116533.88923831056
1,31.0,90598.0796901395
1,32.0,42604.46067495417
1,33.0,123652.00521384775
1,34.0,91686.27510199396
1,35.0,95444.52853131166
1,36.0,99972.7847304457
1,37.0,50381.852986492704
1,38.0,92348.8417285771
1,1.0,96101.80904222457
1,2.0,65843.6909942873
2,4.0,98343.79482957436
3,7.0,111708.49270062508
4,11.0,82739.52195531211
4,15.0,88142.66521345825
4,19.0,122509.26013174366
5,24.0,96782.3693509948
6,30.0,111202.47472489615
7,37.0,65374.220103153246
8,45.0,115242.10634263558
8,53.0,92677.43205436855
9,62.0,84760.84452619562
10,72.0,128932.07013732748
10,82.0,93376.69971894399
11,93.0,107740.74462883674
12,105.0,76546.84677374644
13,118.0,75090.21811996441
13,131.0,91733.5376483648
14,145.0,53901.33271381075
14,159.0,65738.13883509036
15,174.0,86664.99619168829
15,189.0,81285.93612326797
16,205.0,82685.99504980104
17,222.0,88106.98607926164
17,239.0,93787.33916959907
18,257.0,76706.77189521784
19,276.0,92242.69737689989
20,296.0,74519.89377657737
20,316.0,80876.39798194435
21,337.0,77700.14888989167
21,358.0,81662.29677909559
22,380.0,83274.79083901482
23,403.0,82097.79193602427
24,427.0,91999.57730091854
25,452.0,87643.67424222532
25,477.0,88315.6846067303
24,464.0,91589.59630676128
24,452.0,110829.69666771592
24,440.0,128239.54895069444
23,427.0,93585.76135334626
23,416.0,115783.30413616392
22,404.0,117373.98645904937
21,391.0,99910.1414771836
20,377.0,99731.71831379544
20,397.0,79304.15308042636
19,382.0,118048.16147725923
18,366.0,116805.00494147745
17,350.0,83807.6994349416
16,333.0,108379.85292776844
16,349.0,116917.85864421751
15,330.0,93021.09069943835
14,311.0,99354.63443358091
13,292.0,126380.27755878514
12,273.0,100480.71943738795
11,253.0,93739.23539241668
11,264.0,117831.22950975024
11,244.0,88345.12084361596
10,223.0,86713.95614689763
9,201.0,79586.1629523364
10,211.0,71237.24683233204
9,189.0,93160.10939284936
9,168.0,82629.8074501164
10,178.0,94694.38323301947
9,156.0,69038.78868908947
8,133.0,77417.86878165354
7,109.0,74381.90869683235
6,86.0,76289.2836596234
5,62.0,77381.47547832846
4,38.0,62574.071756478384
3,28.0,53365.94132696802
3,31.0,80450.0375102237
3,22.0,92019.50611767567
1,2.0,58935.648873722515
2,4.0,63935.86074477146
2,6.0,65395.644861751476
2,8.0,75374.82516324907
3,11.0,56117.42198016917
4,15.0,73447.60784428363
4,19.0,77326.26670352502
5,24.0,85408.54472326183
5,29.0,88156.46405637018
7,36.0,71002.97455345446
6,41.0,87904.61595317477
8,49.0,82056.77312793261
9,58.0,81852.92341975507
9,67.0,89448.67294426015
10,77.0,82196.06821773872
10,87.0,48904.67674319637
11,98.0,69936.09063955468
11,109.0,68605.02709961282
12,121.0,77580.81810866279
13,134.0,69197.92690891029
14,148.0,82865.2228825538
14,162.0,76249.75465365878
15,177.0,64408.78682025481
16,193.0,80646.60642723642
16,209.0,78815.0516416554
17,226.0,93475.16951252308
18,244.0,91830.71854327476
19,263.0,72596.12513850702
20,283.0,93033.57453059751
21,304.0,95642.62617754091
21,325.0,103904.98718483343
21,346.0,74363.81249470144
21,367.0,76266.2037069626
21,388.0,87253.02344999643
21,409.0,102037.93305404586
21,430.0,86549.92263352509
21,451.0,109499.26702780633
21,472.0,73359.68753589936
20,453.0,79156.17875563377
19,434.0,107105.39330583723
18,416.0,101989.18662297844
17,397.0,101465.39068016873
16,378.0,96527.22016357684
15,359.0,125634.31254164959
14,340.0,88623.2445481786
13,319.0,118380.53687182597
13,332.0,108791.22530049628
12,309.0,107351.33590122007
11,286.0,109518.03266066068
10,263.0,122158.1206874331
9,240.0,122988.33580716101
8,216.0,109917.09396598219
7,191.0,142792.5846194891
6,166.0,133908.49161757977
5,140.0,156042.52862308934
4,114.0,140445.8935111785
4,118.0,143104.16395369303
3,90.0,154485.66946679758
2,61.0,145121.23713444144
2,63.0,98980.19538005997
1,32.0,139099.50839184885
0,0.0,145582.80376330347
0,0.0,158226.6269498142
0,0.0,127691.75137370412
0,0.0,161288.55168788644
0,0.0,160541.2880621338
0,0.0,163983.8404840814
0,0.0,141254.16049183672
0,0.0,186369.9800112898
0,0.0,119256.13093249493
0,0.0,140764.58787368407
0,0.0,140957.14745217984
0,0.0,137872.5892548746
1,1.0,129789.29766289606
1,2.0,176807.2217018059
2,4.0,140710.80023676925
2,6.0,180424.6439695318
3,9.0,115156.61243653993
3,12.0,148741.9732985446
4,16.0,165938.86558667352
5,21.0,182653.89801971428
5,26.0,157909.28894508048
6,32.0,146646.95750062383
6,38.0,129623.17948892244
7,45.0,160191.25078854492
9,54.0,132749.91139177856
8,61.0,127611.99196583443
9,70.0,143847.5633532875
10,80.0,179690.50835052828
10,90.0,177272.078991465
11,101.0,134025.9260472722
12,113.0,162247.0394222684
12,125.0,152472.54645163973
13,138.0,178497.2418889845
14,152.0,172885.46298881568
15,167.0,176524.7862604195
15,182.0,201857.4569107669
15,197.0,171785.43617752191
15,212.0,165281.35805992823
15,227.0,163466.31308564634
15,242.0,168044.71610916159
15,257.0,195821.27200256195
15,272.0,179766.77561991577
16,288.0,191456.28530856944
16,304.0,177112.73617312722
16,320.0,228692.29852858977
17,337.0,163519.72078164454
17,354.0,183645.23165069197
17,371.0,201582.65500052227
18,389.0,150374.975208833
18,407.0,199924.38610192918
19,426.0,211669.09072687002
19,406.0,164112.55241239906
19,387.0,191366.44557136475
18,368.0,174253.28298022554
17,349.0,199130.8967348575
17,330.0,233314.66362157435
16,311.0,173276.3378050017
17,294.0,165040.11216788593
17,277.0,167226.39095757712
17,261.0,223376.09947356515
17,245.0,228758.35946938384
16,229.0,183722.51077067194
15,212.0,193019.5590714143
15,227.0,200438.15898236365
15,210.0,174433.60759734918
14,192.0,167217.41146275253
13,173.0,191579.9768769349
13,161.0,218217.52985641066
12,162.0,188403.97366873873
11,162.0,196969.7899980471
10,162.0,184832.80089186403
9,164.0,213643.90182402957
8,167.0,202920.74101332
8,175.0,201672.02498306928
8,183.0,191290.3129790244
8,191.0,168042.9198269782
8,199.0,188437.22960869523
8,207.0,195173.51673904582
8,215.0,204801.11846009534
8,223.0,192266.3508301179
8,231.0,181189.90986822871
