Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4161.953373457613
0,0.0,3245.804970862853
0,0.0,1909.7978047656486
0,0.0,7160.074812453127
0,0.0,6127.301227883541
0,0.0,10607.81543664957
0,0.0,8869.499392111215
0,0.0,4562.471576351741
0,0.0,13184.464437417028
0,0.0,28524.62720573994
0,0.0,49360.34310296641
0,0.0,25713.571806361866
0,0.0,22571.005257766443
0,0.0,34612.49238118912
0,0.0,12707.68144924309
0,0.0,6435.89188776718
0,0.0,5156.06885727959
0,0.0,25216.865411077983
0,0.0,0.0
0,0.0,21951.777636835843
0,0.0,2586.471827851487
0,0.0,2549.87676656371
0,0.0,2736.405408671003
0,0.0,4228.795729455285
0,0.0,10116.04679763864
0,0.0,14143.797890736942
0,0.0,13306.152140370916
0,0.0,18182.99603143177
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,1898.1371967854302
0,0.0,3618.2238232863347
0,0.0,5110.353681589559
0,0.0,5512.083486479408
0,0.0,7414.042792247579
0,0.0,28105.067663034934
0,0.0,26030.08235339166
0,0.0,33848.41414631867
0,0.0,17421.548352683247
0,0.0,34309.66585857964
0,0.0,1742.9464773510945
0,0.0,5877.22814072568
1,1.0,2611.223925008017
1,2.0,8047.05882133874
1,3.0,2624.6715455333306
1,4.0,2624.696420013967
1,5.0,2624.722222222222
1,6.0,2624.722222222222
1,7.0,2624.722222222222
1,8.0,2624.722222222222
1,9.0,2624.722222222222
1,10.0,2624.722222222222
1,11.0,2624.722222222222
1,12.0,2624.722222222222
1,13.0,2624.722222222222
0,0.0,0.0
0,0.0,0.0
0,0.0,23491.61197403534
0,0.0,8115.310287528298
0,0.0,8907.976835238458
0,0.0,21137.504820486178
0,0.0,16338.775295999067
0,0.0,20489.001669706784
0,0.0,7234.258614988969
0,0.0,5052.38005973905
0,0.0,11909.485818314017
0,0.0,1808.0654141807745
0,0.0,4648.674261779652
0,0.0,2342.6008372680294
0,0.0,13270.027734910585
0,0.0,13757.64756590626
0,0.0,15098.229013756962
0,0.0,18805.2908033661
0,0.0,19235.057129980178
0,0.0,0.0
0,0.0,11904.114105785127
0,0.0,5048.222704686306
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2563.0817820683706
0,0.0,0.0
0,0.0,0.0
0,0.0,3613.48075320233
0,0.0,0.0
0,0.0,0.0
0,0.0,8155.721832284401
0,0.0,5998.2495291986825
0,0.0,13105.166394751208
0,0.0,37571.45854475412
0,0.0,10220.429857251798
0,0.0,14273.42070408668
0,0.0,42607.451844974166
0,0.0,4686.896270425532
0,0.0,6518.059849727419
0,0.0,4408.7544696991035
0,0.0,22355.58078991913
0,0.0,27234.39803927716
0,0.0,5684.372637307251
0,0.0,0.0
1,1.0,4383.031200855354
1,2.0,19304.755989355217
1,3.0,16289.277587308166
2,5.0,39775.9409075296
1,2.0,9524.631310210276
0,0.0,3211.4486962884234
0,0.0,12302.430711823408
0,0.0,3183.784349629801
0,0.0,20235.207704882614
0,0.0,13924.523913816613
0,0.0,25025.943535206323
0,0.0,21265.17964989817
0,0.0,0.0
0,0.0,0.0
0,0.0,1226.6476321242221
1,1.0,1231.7958947294267
1,2.0,2543.4241038771706
1,3.0,4939.179996610054
1,4.0,3349.9707566639227
1,5.0,1228.6372418894914
1,6.0,1228.611111111111
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4623.341538993731
0,0.0,12380.788415952691
0,0.0,1769.8137947573077
0,0.0,7145.108028318798
0,0.0,19978.28816041027
0,0.0,36278.19341841035
0,0.0,17091.579443303344
0,0.0,28550.828067609018
0,0.0,12740.46864649933
0,0.0,46060.43106089557
0,0.0,22728.42122799348
0,0.0,11695.627188077526
0,0.0,3543.9602640408957
0,0.0,9913.414315892376
1,1.0,12102.705304552259
2,3.0,27197.74711654977
1,2.0,22553.784942932838
1,1.0,16725.147376205525
0,0.0,28906.68760585272
1,1.0,22809.803511966657
1,2.0,37573.11194133748
1,3.0,35616.672510161676
1,4.0,43883.02145175438
1,5.0,52091.16949823257
1,6.0,54233.73483749891
1,7.0,34627.25859495609
1,8.0,58271.815164661915
1,9.0,36530.31160276092
1,10.0,84377.23034462948
1,11.0,63421.52318655428
1,12.0,48297.09099977191
1,13.0,66095.52945168667
1,14.0,54083.961417253944
2,16.0,32975.899836548764
2,18.0,30368.558345891972
3,21.0,36643.586056350156
3,24.0,23601.579593302562
3,27.0,48655.38628974192
3,30.0,51428.40709849297
3,33.0,63516.16897464002
4,37.0,65327.55825303551
4,41.0,67077.23808145477
4,45.0,47588.699384943975
4,49.0,65273.821993060774
4,53.0,38279.38052585225
4,57.0,48030.140664302715
4,61.0,29369.688688632672
4,65.0,46704.14826589584
4,69.0,37989.97123030682
4,73.0,40665.37062048298
5,78.0,66767.81354357433
5,83.0,34176.01164718768
5,88.0,41435.76407670448
6,94.0,88006.90427963651
7,101.0,47099.872656970794
7,108.0,37765.23773111297
8,116.0,52782.664423369264
9,125.0,42217.41356678335
11,136.0,49288.06394209903
12,148.0,42720.18595093678
14,162.0,48498.04611993383
13,122.0,52274.346247753696
11,95.0,52742.49470469788
9,67.0,52356.85632793986
8,43.0,47989.32052915814
7,36.0,55863.85756733753
6,34.0,62627.08111956337
6,33.0,54256.41532172678
6,39.0,56611.224466139276
7,46.0,72363.01027384843
8,54.0,50229.47171784133
9,63.0,52795.4211426469
9,72.0,58478.12737419246
10,82.0,56557.419612710386
10,92.0,52033.36294614943
10,102.0,56764.47957429302
10,112.0,47545.035404305985
10,122.0,38083.67636485159
10,132.0,38398.838075913256
11,143.0,45498.79748781376
11,154.0,44044.1614025991
13,167.0,59075.126385749
13,180.0,48918.4887162801
11,164.0,63889.11774543461
10,150.0,55860.037447079856
9,135.0,38144.87301133291
8,121.0,40470.9780172849
7,106.0,38626.90187456041
7,92.0,56607.42382876722
6,78.0,65708.64567743638
6,84.0,64854.88996891634
5,68.0,43914.124592902874
4,51.0,47670.71655599445
3,34.0,45296.386452246916
3,37.0,44195.9581812248
3,40.0,54891.92012989774
3,43.0,53521.22664021817
3,46.0,32560.626555670686
3,49.0,61475.20591370178
3,52.0,68420.76533905618
3,55.0,38437.70863031344
3,58.0,50401.09668503095
3,61.0,39237.78359873542
4,65.0,47658.01819756996
4,69.0,48591.16471962266
4,73.0,54297.48149711678
4,77.0,29531.007840527796
4,81.0,51992.36563050262
4,85.0,50816.4476428024
4,89.0,29058.952312050133
4,93.0,58532.38047427368
4,97.0,55073.24150640653
4,101.0,57042.47142764438
4,105.0,58940.36409267527
4,109.0,62092.33946565469
4,113.0,59878.02647134165
4,117.0,39020.13427443491
4,121.0,19774.625830146128
5,126.0,24718.098786244045
5,131.0,55180.33589941867
5,136.0,31491.5820598839
5,141.0,27985.026120276623
5,146.0,33072.445194783635
5,151.0,34153.30128840089
5,156.0,35313.58353042599
6,162.0,25394.31250284215
6,168.0,25304.03151825167
7,175.0,22292.953045274036
5,84.0,32966.62734779436
5,48.0,40794.52152137697
5,26.0,23401.143013289282
5,18.0,30540.327655462374
4,19.0,28567.64431043456
4,23.0,34683.879099379636
6,29.0,41073.61309166018
6,35.0,29142.282714271227
6,41.0,29389.16749747577
6,47.0,33298.97029108926
6,53.0,24778.161869000312
6,59.0,43390.02926948535
6,65.0,53466.09704646235
6,71.0,38409.6412277793
6,77.0,36870.41630993937
6,83.0,39792.350233711164
7,90.0,19000.25428623191
7,97.0,23577.407609500468
8,105.0,21043.577069961
8,113.0,21687.660870824948
8,121.0,22259.90469265818
9,130.0,22238.661066072094
8,113.0,21009.949090014117
7,96.0,22406.30633674133
6,80.0,19326.271570427267
5,63.0,21796.186735499232
4,47.0,22134.649506745285
3,29.0,20210.04813044795
2,19.0,20764.53040229991
1,9.0,18025.274167325366
1,10.0,25921.733453321453
1,11.0,23878.387605187017
1,12.0,25220.240820543277
1,13.0,17645.46452443792
1,14.0,20858.618504095604
1,15.0,22557.4308594505
1,16.0,23122.010690617342
1,17.0,22431.09219955845
1,18.0,35823.09293268717
1,19.0,28428.863928320472
1,20.0,37227.06264914145
1,21.0,2904.9558979168087
1,22.0,5143.199626913544
1,23.0,34262.297756918015
2,25.0,20039.378331801323
2,27.0,19700.25681479399
2,29.0,16273.273532404328
2,31.0,43968.334872028536
2,33.0,8376.741776231243
2,35.0,3853.333333333333
2,37.0,3853.333333333333
2,39.0,3853.333333333333
2,41.0,3853.333333333333
2,43.0,24343.751370261114
2,45.0,22655.51583480411
2,47.0,23789.326024230162
1,13.0,30791.014843913123
0,0.0,31305.586967834177
0,0.0,8981.923378387288
0,0.0,30400.390940100442
0,0.0,0.0
0,0.0,0.0
0,0.0,2524.6073121032264
1,1.0,31137.45254408863
1,2.0,32272.414090352966
1,1.0,20061.592551110283
1,2.0,29605.294748937395
1,3.0,16511.043998098594
1,4.0,18298.90874705939
1,5.0,5286.227396805238
1,6.0,5286.111111111111
2,8.0,12611.957567518322
2,10.0,12667.227304619206
2,12.0,12666.825864291788
2,14.0,12666.666666666668
1,5.0,13813.905417851278
0,0.0,7778.945800943966
0,0.0,10043.279502257134
0,0.0,12709.516943922292
0,0.0,13277.956117172012
0,0.0,14500.923564788529
0,0.0,16193.602725432575
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2395.984807567884
0,0.0,4647.569488935381
0,0.0,2836.1865902202812
0,0.0,10583.777948514242
0,0.0,0.0
0,0.0,5859.639102533543
0,0.0,12074.46946011821
0,0.0,8630.565141745996
0,0.0,10368.948545459723
0,0.0,34090.53547498607
0,0.0,31579.48010312107
0,0.0,24849.737935277844
0,0.0,6170.907361976117
0,0.0,36224.43794386549
0,0.0,21844.673895392865
0,0.0,34927.761336141964
0,0.0,20546.591659140468
0,0.0,25709.236584327762
0,0.0,14272.914501131996
0,0.0,19983.923673251484
0,0.0,20814.73015720381
0,0.0,12003.170513431482
0,0.0,27454.33799951934
0,0.0,22964.788189192914
0,0.0,12496.15881769127
0,0.0,31226.994558834667
0,0.0,20794.931264780033
0,0.0,24839.48687979454
0,0.0,24986.841620481824
0,0.0,25240.17467702727
1,1.0,13461.147661971532
2,3.0,14703.08890710365
2,5.0,27820.42084449353
2,7.0,18603.720151323476
3,10.0,13496.993342559934
3,8.0,19487.75707128604
3,6.0,26457.207567801124
2,5.0,25285.98972586617
2,4.0,15749.282484617517
1,2.0,19846.36402496051
1,1.0,18720.10509395085
0,0.0,21914.543409758553
0,0.0,37557.28244369919
0,0.0,36766.90626495651
0,0.0,37145.83093236348
0,0.0,39698.394862288646
0,0.0,39366.68702344316
0,0.0,38732.504399162455
0,0.0,46175.958486408446
0,0.0,31603.767462553704
0,0.0,32045.40965645379
0,0.0,34226.949123118735
0,0.0,35826.3228289582
0,0.0,27348.1798743873
0,0.0,27592.681308673105
0,0.0,31204.262571944786
0,0.0,24299.821603702887
0,0.0,34156.86587555746
0,0.0,12109.559767228662
0,0.0,3561.480626066065
0,0.0,0.0
0,0.0,0.0
0,0.0,2761.2499592533936
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2356.7518966223806
0,0.0,4159.6196800519665
0,0.0,6176.947630122728
0,0.0,21157.494576048022
0,0.0,17750.414331632706
0,0.0,13433.453332731144
0,0.0,11292.3126749162
0,0.0,18699.025267164678
0,0.0,26978.47080909696
0,0.0,8564.261950275672
0,0.0,37569.26767112752
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,7288.198944290894
0,0.0,4811.77016457606
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2876.253009171172
0,0.0,0.0
0,0.0,3712.3228654005984
0,0.0,5509.965833205891
0,0.0,10352.628110188889
0,0.0,2723.0230813567173
0,0.0,8562.40264538291
0,0.0,9104.088728701528
0,0.0,31068.076283071903
0,0.0,18428.38667759273
0,0.0,36279.7698622676
0,0.0,36912.27327421738
0,0.0,19355.687435876167
0,0.0,36563.322024530724
0,0.0,3456.959843684013
0,0.0,24648.990447743345
1,1.0,37609.50924253021
1,2.0,40613.06172629043
1,3.0,26694.620847376846
1,4.0,33314.243887274555
1,5.0,42726.98472696828
1,6.0,49605.64092604023
1,7.0,23297.623303649387
1,8.0,38200.24622352983
1,9.0,29119.628249334262
1,10.0,33787.72865950247
1,11.0,10770.52671232622
1,12.0,33640.72006782048
1,13.0,7306.365190391918
1,14.0,14199.829201982782
1,15.0,12699.323089068015
1,16.0,19147.587152957265
1,17.0,8374.810775004888
1,18.0,11925.945616801902
1,19.0,5017.336805593603
1,20.0,13291.856896632231
1,21.0,5554.344621558203
1,22.0,9621.711293020986
1,23.0,22266.20280180311
1,24.0,30902.306412125916
1,25.0,17842.511727040455
1,26.0,45775.722476279516
1,27.0,45971.074861336805
1,28.0,10383.691705558786
1,29.0,42537.09972360494
2,31.0,5221.288833314329
2,33.0,24105.824859186057
2,35.0,10655.546985910474
3,38.0,12284.218547176262
4,42.0,12537.402521984986
4,46.0,19570.51180838756
3,14.0,17352.092941325096
3,10.0,17632.398491563832
2,7.0,20435.105859948293
2,9.0,16996.238986246244
2,11.0,18382.256178388052
2,13.0,23313.739478255437
2,15.0,26394.633427736855
2,17.0,9378.333333333334
2,19.0,9378.333333333334
2,21.0,9378.333333333334
2,23.0,9378.333333333334
2,25.0,9378.333333333334
2,27.0,9378.333333333334
1,13.0,7380.555555555556
0,0.0,9171.71118902108
0,0.0,10095.089169916231
0,0.0,14210.156617155379
0,0.0,17114.89086473319
0,0.0,0.0
0,0.0,2145.679726033838
0,0.0,3061.0649649582156
0,0.0,2509.665990145709
0,0.0,4722.917321283074
0,0.0,16568.169577452347
0,0.0,21024.414584287657
0,0.0,2465.2741721534317
0,0.0,17634.10519195689
0,0.0,3274.2546769871437
0,0.0,5759.581350321422
0,0.0,19581.8711954293
0,0.0,20496.381016379666
0,0.0,21184.280067294363
0,0.0,9244.955417412364
0,0.0,23358.955554222666
0,0.0,38502.63021040626
0,0.0,29984.532635219904
0,0.0,12917.916734877837
0,0.0,14285.681708268472
0,0.0,30964.839362520663
0,0.0,13007.837319723043
0,0.0,29129.777841880154
0,0.0,13273.626285832797
0,0.0,7267.3951037791285
0,0.0,10330.829579503865
0,0.0,21456.44744956308
0,0.0,15295.532376873984
0,0.0,18771.775018076747
0,0.0,15010.201160828687
0,0.0,17440.70353776186
0,0.0,20038.953522426196
0,0.0,22136.523222884905
0,0.0,7377.6736221205665
0,0.0,21324.65445249126
0,0.0,28179.734940472306
0,0.0,9409.03977768086
0,0.0,28771.572850464665
0,0.0,28039.755387022684
0,0.0,21310.313649135114
0,0.0,29839.581395535337
0,0.0,24410.74635889068
0,0.0,16449.460008372425
0,0.0,8530.695267733925
0,0.0,32446.167575754298
0,0.0,29725.45695241784
0,0.0,17125.435728604654
0,0.0,8628.003911402715
0,0.0,19283.84817149541
0,0.0,26715.231942696264
0,0.0,15986.993876444321
0,0.0,5207.844844742476
1,1.0,4970.797788637061
1,2.0,28965.121998122417
1,3.0,25234.49226013436
1,4.0,19583.424026547786
2,6.0,14528.546060773322
2,3.0,27617.505014623028
1,2.0,13270.970641536276
1,1.0,29227.307936656962
1,1.0,20166.3471146046
0,0.0,28034.228537554718
0,0.0,34612.50336048649
0,0.0,32068.75522163741
0,0.0,20637.729244905662
0,0.0,23402.62613970111
0,0.0,30370.181552606533
0,0.0,31684.898111427054
0,0.0,33020.5060886887
0,0.0,31520.3490894086
0,0.0,41270.49228746894
0,0.0,41624.753606925246
0,0.0,28693.608027849183
0,0.0,27822.263083063688
0,0.0,38437.21432606476
0,0.0,30170.31746210044
0,0.0,35609.31033311848
0,0.0,22762.951669586037
0,0.0,4542.378698951018
0,0.0,12572.710610973027
0,0.0,15335.743793302805
0,0.0,14722.463070281381
0,0.0,41205.097883529306
0,0.0,34055.549735177934
0,0.0,28047.394699826364
0,0.0,21891.872577305152
0,0.0,19410.49579227757
0,0.0,7385.33237005722
0,0.0,5893.807035556112
0,0.0,7161.312630581202
0,0.0,23142.889790059744
0,0.0,27854.565298854086
0,0.0,23876.295144353666
0,0.0,25088.946315518864
0,0.0,2865.2982466021067
0,0.0,18488.20058726302
0,0.0,9362.421072782598
0,0.0,8952.734175377873
0,0.0,13876.163412392994
0,0.0,30612.38672501036
0,0.0,25246.76365483008
0,0.0,20360.12788862651
0,0.0,8688.809248585065
0,0.0,19262.806343729964
0,0.0,27774.868035916745
0,0.0,18569.986525338292
0,0.0,11768.147207833947
0,0.0,15161.636769635441
0,0.0,22973.218176677205
0,0.0,25086.693777411572
0,0.0,24925.525478765463
0,0.0,25540.645872397567
0,0.0,27729.237291290105
0,0.0,23115.644470248924
0,0.0,47569.14040952736
0,0.0,21569.69987863249
0,0.0,21882.095778647603
0,0.0,20780.59365876952
0,0.0,18481.65125749237
0,0.0,23978.045233520486
0,0.0,18871.258580901474
0,0.0,6903.832339322672
0,0.0,5479.558680519552
0,0.0,20410.873495193126
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3672.496458262628
0,0.0,3870.6645118158476
0,0.0,3452.102047342521
0,0.0,5725.705057221918
0,0.0,3887.207782923443
0,0.0,0.0
0,0.0,6453.272326378693
0,0.0,12144.047220098913
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,14422.238219340967
0,0.0,19803.752694137554
0,0.0,0.0
0,0.0,12842.452407289193
0,0.0,10993.441959245429
0,0.0,17301.770124302457
0,0.0,13589.404954807469
0,0.0,2980.2644552218744
0,0.0,3328.736059026307
0,0.0,19707.32294342436
0,0.0,4925.098361484509
0,0.0,22662.25912280634
0,0.0,26413.10123060453
0,0.0,27427.705023267896
0,0.0,10756.411233699953
0,0.0,14422.016993718482
0,0.0,20041.234504963435
0,0.0,13252.303086140486
0,0.0,19481.142912905067
0,0.0,39104.62442335667
1,1.0,17518.71909785684
1,2.0,20883.47332582968
1,3.0,34511.2686293647
2,5.0,40469.29982256684
2,7.0,15378.676087627628
2,9.0,30851.269277826752
2,11.0,10855.661833606435
3,14.0,36071.53470483623
3,17.0,31156.35978624536
3,20.0,20562.581987202106
3,23.0,36951.83358682788
3,26.0,25262.575904214704
3,29.0,39273.59792519052
3,32.0,39895.159193351996
3,35.0,20209.980242516118
3,38.0,23249.20519222721
3,41.0,38815.354531951634
3,44.0,40341.11943944492
3,47.0,25253.314065943458
3,50.0,41681.212965654224
3,53.0,33466.52086190111
3,56.0,21920.54166807941
3,59.0,34103.16653770052
4,63.0,29918.281866373483
4,67.0,28582.96152685205
5,72.0,38139.79012075171
5,77.0,31565.421385737518
6,56.0,37250.76442255538
5,36.0,55186.259100710755
5,19.0,63035.48897530768
4,16.0,50136.08711120929
3,15.0,47493.149734323306
2,14.0,69718.031771127
2,16.0,51509.687209605414
2,18.0,54568.12300999121
2,20.0,46156.334504981234
2,22.0,53255.231817440785
2,24.0,65719.74542365798
2,26.0,52606.596170805125
2,28.0,63712.93651236703
2,30.0,59241.21778437472
3,33.0,80666.80377660024
3,36.0,68584.83369820169
3,39.0,83587.06841667138
5,44.0,60249.12307977741
5,49.0,74402.59996714503
6,55.0,61791.98887576103
7,62.0,47670.4886178084
7,69.0,44151.147108331206
7,76.0,31457.536277212872
8,84.0,40826.2813397386
9,93.0,42845.691488336684
9,102.0,48057.28318887227
10,112.0,58655.746399696625
11,123.0,54661.667634311976
11,134.0,61800.64310431927
11,145.0,76340.0427871858
11,156.0,38258.65286846966
11,167.0,54979.263426466154
11,178.0,74428.6793790145
11,189.0,64352.313627816744
11,200.0,50222.86335899358
11,211.0,53255.200288024804
11,222.0,54542.535395359344
11,233.0,46460.468538198445
11,244.0,40810.04178121399
10,188.0,63195.631700598344
8,133.0,49685.63989394724
7,116.0,44822.612031037694
7,100.0,65130.26648802841
6,83.0,46205.790886574934
6,68.0,39444.26036470893
6,53.0,44307.46590612289
5,38.0,39938.857997592364
6,44.0,44738.05554234875
6,29.0,51183.08554324555
7,36.0,50594.512637914784
7,43.0,53671.154464320454
8,51.0,55099.3572893418
8,59.0,55198.35297567954
9,68.0,60835.8860868247
9,77.0,41057.77926334953
9,86.0,42007.081722690215
9,95.0,57603.93449867715
9,104.0,33701.054491382005
9,113.0,44427.32004687768
9,122.0,48139.593024391506
9,131.0,41613.67790879298
9,140.0,38711.48472692204
